year,sex,ager12,ucr39,count
2009,F,6,1,5
2009,F,6,3,743
2009,F,6,5,198
2009,F,6,6,631
2009,F,6,7,176
2009,F,6,8,752
2009,F,6,9,2196
2009,F,6,10,1042
2009,F,6,12,124
2009,F,6,13,162
2009,F,6,14,306
2009,F,6,15,1549
2009,F,6,16,665
2009,F,6,20,482
2009,F,6,21,1393
2009,F,6,22,1473
2009,F,6,23,158
2009,F,6,24,874
2009,F,6,25,8
2009,F,6,26,102
2009,F,6,27,587
2009,F,6,28,388
2009,F,6,29,29
2009,F,6,30,835
2009,F,6,31,362
2009,F,6,32,228
2009,F,6,34,187
2009,F,6,36,763
2009,F,6,37,4663
2009,F,6,38,1306
2009,F,6,39,3230
2009,F,6,40,1541
2009,F,6,41,644
2009,F,6,42,396
2009,F,7,1,16
2009,F,7,2,2
2009,F,7,3,909
2009,F,7,5,427
2009,F,7,6,2176
2009,F,7,7,1144
2009,F,7,8,5638
2009,F,7,9,5995
2009,F,7,10,3192
2009,F,7,12,502
2009,F,7,13,454
2009,F,7,14,633
2009,F,7,15,5051
2009,F,7,16,2126
2009,F,7,17,64
2009,F,7,20,1389
2009,F,7,21,5662
2009,F,7,22,3467
2009,F,7,23,501
2009,F,7,24,2784
2009,F,7,25,54
2009,F,7,26,341
2009,F,7,27,1363
2009,F,7,28,2394
2009,F,7,29,86
2009,F,7,30,2624
2009,F,7,31,1005
2009,F,7,32,95
2009,F,7,34,296
2009,F,7,36,1200
2009,F,7,37,11324
2009,F,7,38,1524
2009,F,7,39,5161
2009,F,7,40,2135
2009,F,7,41,559
2009,F,7,42,603
2009,F,8,1,20
2009,F,8,2,4
2009,F,8,3,411
2009,F,8,5,621
2009,F,8,6,3814
2009,F,8,7,3012
2009,F,8,8,12552
2009,F,8,9,8791
2009,F,8,10,5762
2009,F,8,12,1257
2009,F,8,13,1095
2009,F,8,14,1124
2009,F,8,15,9795
2009,F,8,16,4528
2009,F,8,17,387
2009,F,8,20,1863
2009,F,8,21,12602
2009,F,8,22,6047
2009,F,8,23,979
2009,F,8,24,4561
2009,F,8,25,141
2009,F,8,26,617
2009,F,8,27,1813
2009,F,8,28,6809
2009,F,8,29,150
2009,F,8,30,2683
2009,F,8,31,2086
2009,F,8,32,3
2009,F,8,34,363
2009,F,8,36,1203
2009,F,8,37,18139
2009,F,8,38,1162
2009,F,8,39,3047
2009,F,8,40,1355
2009,F,8,41,288
2009,F,8,42,292
2009,F,9,1,35
2009,F,9,2,2
2009,F,9,3,124
2009,F,9,5,843
2009,F,9,6,4871
2009,F,9,7,4349
2009,F,9,8,21008
2009,F,9,9,8355
2009,F,9,10,6349
2009,F,9,12,1907
2009,F,9,13,1847
2009,F,9,14,1816
2009,F,9,15,12673
2009,F,9,16,6499
2009,F,9,17,2292
2009,F,9,20,1991
2009,F,9,21,21491
2009,F,9,22,10049
2009,F,9,23,1661
2009,F,9,24,8328
2009,F,9,25,303
2009,F,9,26,1404
2009,F,9,27,2798
2009,F,9,28,15603
2009,F,9,29,170
2009,F,9,30,2055
2009,F,9,31,3864
2009,F,9,32,1
2009,F,9,34,204
2009,F,9,36,1307
2009,F,9,37,26875
2009,F,9,38,971
2009,F,9,39,2660
2009,F,9,40,524
2009,F,9,41,166
2009,F,9,42,99
2009,F,10,1,75
2009,F,10,2,4
2009,F,10,3,34
2009,F,10,5,1284
2009,F,10,6,7009
2009,F,10,7,5469
2009,F,10,8,21310
2009,F,10,9,8548
2009,F,10,10,5960
2009,F,10,12,2839
2009,F,10,13,3098
2009,F,10,14,2879
2009,F,10,15,16038
2009,F,10,16,9944
2009,F,10,17,14667
2009,F,10,20,4010
2009,F,10,21,47329
2009,F,10,22,24144
2009,F,10,23,3880
2009,F,10,24,22079
2009,F,10,25,1091
2009,F,10,26,2885
2009,F,10,27,6896
2009,F,10,28,25286
2009,F,10,29,406
2009,F,10,30,1740
2009,F,10,31,7488
2009,F,10,34,161
2009,F,10,36,3769
2009,F,10,37,59599
2009,F,10,38,1026
2009,F,10,39,5533
2009,F,10,40,274
2009,F,10,41,116
2009,F,10,42,68
2009,F,11,1,51
2009,F,11,3,9
2009,F,11,5,1072
2009,F,11,6,6798
2009,F,11,7,3588
2009,F,11,8,9119
2009,F,11,9,6467
2009,F,11,10,3433
2009,F,11,12,2496
2009,F,11,13,2443
2009,F,11,14,2400
2009,F,11,15,11541
2009,F,11,16,9572
2009,F,11,17,37700
2009,F,11,20,8982
2009,F,11,21,87685
2009,F,11,22,50706
2009,F,11,23,8042
2009,F,11,24,37795
2009,F,11,25,2860
2009,F,11,26,3773
2009,F,11,27,14260
2009,F,11,28,21473
2009,F,11,29,614
2009,F,11,30,669
2009,F,11,31,9973
2009,F,11,34,190
2009,F,11,36,11535
2009,F,11,37,104682
2009,F,11,38,510
2009,F,11,39,9874
2009,F,11,40,115
2009,F,11,41,71
2009,F,11,42,47
2009,F,12,6,1
2009,F,12,8,3
2009,F,12,9,2
2009,F,12,14,1
2009,F,12,15,4
2009,F,12,20,1
2009,F,12,21,5
2009,F,12,22,1
2009,F,12,24,3
2009,F,12,27,1
2009,F,12,28,2
2009,F,12,30,1
2009,F,12,33,1
2009,F,12,34,1
2009,F,12,36,50
2009,F,12,37,8
2009,F,12,38,3
2009,F,12,39,13
2009,F,12,40,1
2009,F,12,41,7
2009,M,1,3,1
2009,M,1,7,1
2009,M,1,8,3
2009,M,1,14,16
2009,M,1,15,25
2009,M,1,16,2
2009,M,1,21,12
2009,M,1,22,202
2009,M,1,24,89
2009,M,1,25,4
2009,M,1,26,5
2009,M,1,27,151
2009,M,1,28,18
2009,M,1,29,2
2009,M,1,30,2
2009,M,1,31,67
2009,M,1,33,7348
2009,M,1,34,2779
2009,M,1,35,1304
2009,M,1,36,695
2009,M,1,37,1168
2009,M,1,38,55
2009,M,1,39,659
2009,M,1,41,183
2009,M,1,42,70
2009,M,2,6,1
2009,M,2,8,1
2009,M,2,12,4
2009,M,2,13,3
2009,M,2,14,58
2009,M,2,15,114
2009,M,2,16,1
2009,M,2,20,2
2009,M,2,21,2
2009,M,2,22,74
2009,M,2,23,1
2009,M,2,24,24
2009,M,2,26,3
2009,M,2,27,65
2009,M,2,28,36
2009,M,2,29,1
2009,M,2,30,1
2009,M,2,31,7
2009,M,2,33,33
2009,M,2,34,232
2009,M,2,36,167
2009,M,2,37,505
2009,M,2,38,279
2009,M,2,39,667
2009,M,2,41,188
2009,M,2,42,44
2009,M,3,3,2
2009,M,3,8,3
2009,M,3,12,12
2009,M,3,13,20
2009,M,3,14,148
2009,M,3,15,312
2009,M,3,16,12
2009,M,3,20,2
2009,M,3,21,9
2009,M,3,22,102
2009,M,3,24,45
2009,M,3,26,8
2009,M,3,27,114
2009,M,3,28,77
2009,M,3,29,1
2009,M,3,31,8
2009,M,3,33,11
2009,M,3,34,209
2009,M,3,36,72
2009,M,3,37,624
2009,M,3,38,574
2009,M,3,39,497
2009,M,3,40,175
2009,M,3,41,197
2009,M,3,42,40
2009,M,4,1,4
2009,M,4,3,90
2009,M,4,5,15
2009,M,4,6,29
2009,M,4,7,4
2009,M,4,8,17
2009,M,4,9,1
2009,M,4,12,13
2009,M,4,13,69
2009,M,4,14,262
2009,M,4,15,586
2009,M,4,16,90
2009,M,4,20,47
2009,M,4,21,89
2009,M,4,22,554
2009,M,4,23,11
2009,M,4,24,109
2009,M,4,25,2
2009,M,4,26,36
2009,M,4,27,225
2009,M,4,28,108
2009,M,4,29,6
2009,M,4,30,20
2009,M,4,31,46
2009,M,4,33,11
2009,M,4,34,264
2009,M,4,36,548
2009,M,4,37,1622
2009,M,4,38,5488
2009,M,4,39,3864
2009,M,4,40,3605
2009,M,4,41,4210
2009,M,4,42,399
2009,M,5,1,12
2009,M,5,3,565
2009,M,5,5,62
2009,M,5,6,173
2009,M,5,7,33
2009,M,5,8,85
2009,M,5,9,3
2009,M,5,12,47
2009,M,5,13,146
2009,M,5,14,281
2009,M,5,15,981
2009,M,5,16,356
2009,M,5,17,1
2009,M,5,20,306
2009,M,5,21,719
2009,M,5,22,1149
2009,M,5,23,65
2009,M,5,24,299
2009,M,5,25,5
2009,M,5,26,98
2009,M,5,27,423
2009,M,5,28,143
2009,M,5,29,16
2009,M,5,30,307
2009,M,5,31,141
2009,M,5,33,5
2009,M,5,34,239
2009,M,5,36,930
2009,M,5,37,2682
2009,M,5,38,4464
2009,M,5,39,6221
2009,M,5,40,4305
2009,M,5,41,3508
2009,M,5,42,645
2009,M,6,1,15
2009,M,6,2,4
2009,M,6,3,1693
2009,M,6,5,236
2009,M,6,6,732
2009,M,6,7,307
2009,M,6,8,766
2009,M,6,9,14
2009,M,6,11,19
2009,M,6,12,221
2009,M,6,13,291
2009,M,6,14,383
2009,M,6,15,2444
2009,M,6,16,1211
2009,M,6,17,8
2009,M,6,20,1037
2009,M,6,21,4207
2009,M,6,22,2528
2009,M,6,23,278
2009,M,6,24,1051
2009,M,6,25,14
2009,M,6,26,288
2009,M,6,27,738
2009,M,6,28,355
2009,M,6,29,43
2009,M,6,30,1651
2009,M,6,31,467
2009,M,6,34,280
2009,M,6,36,1244
2009,M,6,37,5522
2009,M,6,38,3797
2009,M,6,39,7003
2009,M,6,40,5162
2009,M,6,41,2137
2009,M,6,42,678
2009,M,7,1,48
2009,M,7,2,4
2009,M,7,3,2494
2009,M,7,5,745
2009,M,7,6,2718
2009,M,7,7,1695
2009,M,7,8,6859
2009,M,7,9,42
2009,M,7,11,439
2009,M,7,12,1351
2009,M,7,13,869
2009,M,7,14,793
2009,M,7,15,9984
2009,M,7,16,3605
2009,M,7,17,48
2009,M,7,20,2878
2009,M,7,21,17710
2009,M,7,22,5939
2009,M,7,23,896
2009,M,7,24,3396
2009,M,7,25,97
2009,M,7,26,721
2009,M,7,27,1567
2009,M,7,28,2275
2009,M,7,29,155
2009,M,7,30,5775
2009,M,7,31,1348
2009,M,7,33,2
2009,M,7,34,381
2009,M,7,36,2051
2009,M,7,37,15758
2009,M,7,38,4224
2009,M,7,39,9480
2009,M,7,40,6488
2009,M,7,41,1521
2009,M,7,42,901
2009,M,8,1,67
2009,M,8,2,3
2009,M,8,3,1449
2009,M,8,5,1320
2009,M,8,6,5477
2009,M,8,7,4177
2009,M,8,8,18441
2009,M,8,9,98
2009,M,8,11,2393
2009,M,8,12,3282
2009,M,8,13,1847
2009,M,8,14,1866
2009,M,8,15,20249
2009,M,8,16,6847
2009,M,8,17,327
2009,M,8,20,3779
2009,M,8,21,33592
2009,M,8,22,9613
2009,M,8,23,1529
2009,M,8,24,6002
2009,M,8,25,256
2009,M,8,26,1369
2009,M,8,27,2343
2009,M,8,28,7371
2009,M,8,29,258
2009,M,8,30,6496
2009,M,8,31,2713
2009,M,8,33,2
2009,M,8,34,371
2009,M,8,36,1909
2009,M,8,37,24339
2009,M,8,38,2955
2009,M,8,39,6281
2009,M,8,40,4463
2009,M,8,41,729
2009,M,8,42,468
2009,M,9,1,56
2009,M,9,2,2
2009,M,9,3,433
2009,M,9,5,1680
2009,M,9,6,6688
2009,M,9,7,4939
2009,M,9,8,27571
2009,M,9,9,83
2009,M,9,11,5653
2009,M,9,12,4456
2009,M,9,13,2650
2009,M,9,14,3148
2009,M,9,15,21148
2009,M,9,16,8307
2009,M,9,17,1819
2009,M,9,20,2840
2009,M,9,21,41035
2009,M,9,22,12614
2009,M,9,23,1800
2009,M,9,24,9313
2009,M,9,25,405
2009,M,9,26,2219
2009,M,9,27,3477
2009,M,9,28,15722
2009,M,9,29,267
2009,M,9,30,3337
2009,M,9,31,4364
2009,M,9,33,3
2009,M,9,34,185
2009,M,9,36,1648
2009,M,9,37,29683
2009,M,9,38,1742
2009,M,9,39,4141
2009,M,9,40,2399
2009,M,9,41,311
2009,M,9,42,132
2009,M,10,1,86
2009,M,10,2,5
2009,M,10,3,89
2009,M,10,5,1768
2009,M,10,6,7151
2009,M,10,7,4748
2009,M,10,8,25568
2009,M,10,9,94
2009,M,10,11,10327
2009,M,10,12,5702
2009,M,10,13,3482
2009,M,10,14,3959
2009,M,10,15,20822
2009,M,10,16,9068
2009,M,10,17,8663
2009,M,10,20,3065
2009,M,10,21,57618
2009,M,10,22,21755
2009,M,10,23,2766
2009,M,10,24,16367
2009,M,10,25,831
2009,M,10,26,3083
2009,M,10,27,7046
2009,M,10,28,23752
2009,M,10,29,380
2009,M,10,30,1801
2009,M,10,31,7511
2009,M,10,33,1
2009,M,10,34,154
2009,M,10,36,2807
2009,M,10,37,51316
2009,M,10,38,1409
2009,M,10,39,6186
2009,M,10,40,1791
2009,M,10,41,142
2009,M,10,42,65
2009,M,11,1,38
2009,M,11,2,4
2009,M,11,3,15
2009,M,11,5,858
2009,M,11,6,4036
2009,M,11,7,1987
2009,M,11,8,8494
2009,M,11,9,65
2009,M,11,11,9284
2009,M,11,12,3693
2009,M,11,13,1804
2009,M,11,14,2087
2009,M,11,15,9570
2009,M,11,16,5598
2009,M,11,17,13042
2009,M,11,20,3308
2009,M,11,21,55603
2009,M,11,22,25527
2009,M,11,23,3128
2009,M,11,24,15480
2009,M,11,25,1301
2009,M,11,26,2278
2009,M,11,27,9034
2009,M,11,28,15302
2009,M,11,29,369
2009,M,11,30,466
2009,M,11,31,7277
2009,M,11,34,103
2009,M,11,36,4423
2009,M,11,37,51084
2009,M,11,38,613
2009,M,11,39,6174
2009,M,11,40,764
2009,M,11,41,54
2009,M,11,42,53
2009,M,12,3,1
2009,M,12,5,1
2009,M,12,6,1
2009,M,12,8,3
2009,M,12,15,1
2009,M,12,20,5
2009,M,12,21,23
2009,M,12,22,1
2009,M,12,24,2
2009,M,12,26,1
2009,M,12,27,1
2009,M,12,28,1
2009,M,12,30,3
2009,M,12,34,1
2009,M,12,36,115
2009,M,12,37,18
2009,M,12,38,11
2009,M,12,39,61
2009,M,12,40,12
2009,M,12,41,19
2009,M,12,42,6
2010,F,1,2,2
2010,F,1,13,1
2010,F,1,14,15
2010,F,1,15,15
2010,F,1,16,1
2010,F,1,21,9
2010,F,1,22,124
2010,F,1,23,1
2010,F,1,24,66
2010,F,1,25,1
2010,F,1,26,3
2010,F,1,27,83
2010,F,1,28,13
2010,F,1,30,2
2010,F,1,31,46
2010,F,1,33,5291
2010,F,1,34,2494
2010,F,1,35,852
2010,F,1,36,381
2010,F,1,37,856
2010,F,1,38,35
2010,F,1,39,444
2010,F,1,41,135
2010,F,1,42,43
2010,F,2,1,1
2010,F,2,3,1
2010,F,2,12,7
2010,F,2,14,57
2010,F,2,15,85
2010,F,2,16,2
2010,F,2,22,69
2010,F,2,23,1
2010,F,2,24,24
2010,F,2,26,2
2010,F,2,27,41
2010,F,2,28,23
2010,F,2,30,1
2010,F,2,31,7
2010,F,2,33,22
2010,F,2,34,278
2010,F,2,36,112
2010,F,2,37,405
2010,F,2,38,197
2010,F,2,39,339
2010,F,2,41,154
2010,F,2,42,36
2010,F,3,1,3
2010,F,3,3,2
2010,F,3,6,4
2010,F,3,8,4
2010,F,3,10,2
2010,F,3,12,13
2010,F,3,13,9
2010,F,3,14,118
2010,F,3,15,289
2010,F,3,16,12
2010,F,3,20,1
2010,F,3,21,3
2010,F,3,22,86
2010,F,3,23,1
2010,F,3,24,37
2010,F,3,26,1
2010,F,3,27,38
2010,F,3,28,43
2010,F,3,30,1
2010,F,3,31,11
2010,F,3,32,1
2010,F,3,33,9
2010,F,3,34,152
2010,F,3,36,44
2010,F,3,37,542
2010,F,3,38,363
2010,F,3,39,245
2010,F,3,40,87
2010,F,3,41,96
2010,F,3,42,24
2010,F,4,1,4
2010,F,4,3,48
2010,F,4,5,9
2010,F,4,6,22
2010,F,4,7,4
2010,F,4,8,16
2010,F,4,9,7
2010,F,4,10,37
2010,F,4,12,10
2010,F,4,13,34
2010,F,4,14,146
2010,F,4,15,329
2010,F,4,16,75
2010,F,4,20,10
2010,F,4,21,32
2010,F,4,22,268
2010,F,4,23,6
2010,F,4,24,83
2010,F,4,25,1
2010,F,4,26,14
2010,F,4,27,76
2010,F,4,28,53
2010,F,4,30,17
2010,F,4,31,42
2010,F,4,32,163
2010,F,4,33,5
2010,F,4,34,162
2010,F,4,36,178
2010,F,4,37,1083
2010,F,4,38,2117
2010,F,4,39,1185
2010,F,4,40,832
2010,F,4,41,611
2010,F,4,42,129
2010,F,5,1,4
2010,F,5,3,260
2010,F,5,5,64
2010,F,5,6,135
2010,F,5,7,26
2010,F,5,8,72
2010,F,5,9,322
2010,F,5,10,319
2010,F,5,12,26
2010,F,5,13,76
2010,F,5,14,189
2010,F,5,15,616
2010,F,5,16,262
2010,F,5,20,108
2010,F,5,21,238
2010,F,5,22,667
2010,F,5,23,44
2010,F,5,24,255
2010,F,5,25,2
2010,F,5,26,42
2010,F,5,27,167
2010,F,5,28,104
2010,F,5,29,12
2010,F,5,30,180
2010,F,5,31,127
2010,F,5,32,367
2010,F,5,33,3
2010,F,5,34,164
2010,F,5,36,312
2010,F,5,37,2075
2010,F,5,38,1427
2010,F,5,39,2404
2010,F,5,40,1094
2010,F,5,41,686
2010,F,5,42,278
2010,F,6,1,10
2010,F,6,3,608
2010,F,6,5,202
2010,F,6,6,577
2010,F,6,7,188
2010,F,6,8,691
2010,F,6,9,2034
2010,F,6,10,1044
2010,F,6,12,104
2010,F,6,13,156
2010,F,6,14,256
2010,F,6,15,1428
2010,F,6,16,730
2010,F,6,17,4
2010,F,6,20,443
2010,F,6,21,1300
2010,F,6,22,1491
2010,F,6,23,156
2010,F,6,24,876
2010,F,6,25,10
2010,F,6,26,110
2010,F,6,27,334
2010,F,6,28,375
2010,F,6,29,15
2010,F,6,30,813
2010,F,6,31,331
2010,F,6,32,226
2010,F,6,33,4
2010,F,6,34,198
2010,F,6,36,489
2010,F,6,37,4242
2010,F,6,38,1292
2010,F,6,39,3388
2010,F,6,40,1539
2010,F,6,41,596
2010,F,6,42,413
2010,F,7,1,19
2010,F,7,3,786
2010,F,7,5,461
2010,F,7,6,2226
2010,F,7,7,1135
2010,F,7,8,5451
2010,F,7,9,5888
2010,F,7,10,3180
2010,F,7,12,585
2010,F,7,13,451
2010,F,7,14,618
2010,F,7,15,5075
2010,F,7,16,2083
2010,F,7,17,77
2010,F,7,20,1426
2010,F,7,21,5713
2010,F,7,22,3518
2010,F,7,23,536
2010,F,7,24,2620
2010,F,7,25,50
2010,F,7,26,315
2010,F,7,27,839
2010,F,7,28,2399
2010,F,7,29,88
2010,F,7,30,2756
2010,F,7,31,976
2010,F,7,32,64
2010,F,7,33,3
2010,F,7,34,314
2010,F,7,36,885
2010,F,7,37,10967
2010,F,7,38,1449
2010,F,7,39,5204
2010,F,7,40,2067
2010,F,7,41,521
2010,F,7,42,586
2010,F,8,1,29
2010,F,8,2,1
2010,F,8,3,435
2010,F,8,5,731
2010,F,8,6,3856
2010,F,8,7,3061
2010,F,8,8,12695
2010,F,8,9,9026
2010,F,8,10,5916
2010,F,8,12,1254
2010,F,8,13,1048
2010,F,8,14,1161
2010,F,8,15,10092
2010,F,8,16,4560
2010,F,8,17,428
2010,F,8,20,1838
2010,F,8,21,12623
2010,F,8,22,6233
2010,F,8,23,1015
2010,F,8,24,4598
2010,F,8,25,129
2010,F,8,26,688
2010,F,8,27,1512
2010,F,8,28,6825
2010,F,8,29,158
2010,F,8,30,2821
2010,F,8,31,2199
2010,F,8,32,6
2010,F,8,33,1
2010,F,8,34,373
2010,F,8,36,1000
2010,F,8,37,18620
2010,F,8,38,1209
2010,F,8,39,3435
2010,F,8,40,1516
2010,F,8,41,317
2010,F,8,42,288
2010,F,9,1,38
2010,F,9,2,2
2010,F,9,3,100
2010,F,9,5,928
2010,F,9,6,4799
2010,F,9,7,4401
2010,F,9,8,20857
2010,F,9,9,8597
2010,F,9,10,6667
2010,F,9,12,1909
2010,F,9,13,1981
2010,F,9,14,1870
2010,F,9,15,13022
2010,F,9,16,6529
2010,F,9,17,2408
2010,F,9,20,2029
2010,F,9,21,21039
2010,F,9,22,10028
2010,F,9,23,1736
2010,F,9,24,8474
2010,F,9,25,315
2010,F,9,26,1335
2010,F,9,27,2642
2010,F,9,28,15567
2010,F,9,29,218
2010,F,9,30,2165
2010,F,9,31,3965
2010,F,9,32,1
2010,F,9,34,212
2010,F,9,36,1426
2010,F,9,37,27944
2010,F,9,38,967
2010,F,9,39,2769
2010,F,9,40,557
2010,F,9,41,159
2010,F,9,42,77
2010,F,10,1,59
2010,F,10,2,1
2010,F,10,3,33
2010,F,10,5,1202
2010,F,10,6,6905
2010,F,10,7,5608
2010,F,10,8,21369
2010,F,10,9,8280
2010,F,10,10,6199
2010,F,10,12,2896
2010,F,10,13,2956
2010,F,10,14,2821
2010,F,10,15,15897
2010,F,10,16,9569
2010,F,10,17,15037
2010,F,10,20,3935
2010,F,10,21,44278
2010,F,10,22,24130
2010,F,10,23,3959
2010,F,10,24,21524
2010,F,10,25,956
2010,F,10,26,2879
2010,F,10,27,6557
2010,F,10,28,25032
2010,F,10,29,437
2010,F,10,30,1689
2010,F,10,31,7363
2010,F,10,33,1
2010,F,10,34,189
2010,F,10,36,3870
2010,F,10,37,61118
2010,F,10,38,1042
2010,F,10,39,5804
2010,F,10,40,282
2010,F,10,41,137
2010,F,10,42,56
2010,F,11,1,51
2010,F,11,2,2
2010,F,11,3,9
2010,F,11,5,1098
2010,F,11,6,6836
2010,F,11,7,3783
2010,F,11,8,9453
2010,F,11,9,6883
2010,F,11,10,3577
2010,F,11,12,2599
2010,F,11,13,2550
2010,F,11,14,2484
2010,F,11,15,11870
2010,F,11,16,9798
2010,F,11,17,40190
2010,F,11,20,9206
2010,F,11,21,86938
2010,F,11,22,52821
2010,F,11,23,8348
2010,F,11,24,38652
2010,F,11,25,2834
2010,F,11,26,3790
2010,F,11,27,14214
2010,F,11,28,22252
2010,F,11,29,591
2010,F,11,30,675
2010,F,11,31,10553
2010,F,11,34,191
2010,F,11,36,12775
2010,F,11,37,113400
2010,F,11,38,590
2010,F,11,39,10530
2010,F,11,40,121
2010,F,11,41,73
2010,F,11,42,61
2010,F,12,20,4
2010,F,12,21,6
2010,F,12,22,1
2010,F,12,24,1
2010,F,12,26,1
2010,F,12,27,1
2010,F,12,32,1
2010,F,12,36,38
2010,F,12,37,2
2010,F,12,38,4
2010,F,12,39,8
2010,F,12,40,2
2010,F,12,41,12
2010,F,12,42,4
2010,M,1,13,1
2010,M,1,14,10
2010,M,1,15,20
2010,M,1,16,2
2010,M,1,21,11
2010,M,1,22,187
2010,M,1,23,2
2010,M,1,24,64
2010,M,1,25,1
2010,M,1,26,1
2010,M,1,27,112
2010,M,1,28,24
2010,M,1,30,1
2010,M,1,31,59
2010,M,1,33,6745
2010,M,1,34,2620
2010,M,1,35,1211
2010,M,1,36,612
2010,M,1,37,1147
2010,M,1,38,44
2010,M,1,39,609
2010,M,1,41,177
2010,M,1,42,65
2010,M,2,3,1
2010,M,2,12,10
2010,M,2,13,3
2010,M,2,14,56
2010,M,2,15,131
2010,M,2,16,2
2010,M,2,21,5
2010,M,2,22,85
2010,M,2,24,27
2010,M,2,26,1
2010,M,2,27,50
2010,M,2,28,28
2010,M,2,30,1
2010,M,2,31,6
2010,M,2,33,30
2010,M,2,34,233
2010,M,2,36,131
2010,M,2,37,509
2010,M,2,38,253
2010,M,2,39,635
2010,M,2,41,231
2010,M,2,42,47
2010,M,3,3,1
2010,M,3,5,1
2010,M,3,7,3
2010,M,3,8,3
2010,M,3,9,1
2010,M,3,12,17
2010,M,3,13,23
2010,M,3,14,140
2010,M,3,15,300
2010,M,3,16,14
2010,M,3,20,1
2010,M,3,21,6
2010,M,3,22,89
2010,M,3,23,1
2010,M,3,24,54
2010,M,3,26,5
2010,M,3,27,33
2010,M,3,28,90
2010,M,3,29,1
2010,M,3,30,2
2010,M,3,31,11
2010,M,3,33,16
2010,M,3,34,149
2010,M,3,36,56
2010,M,3,37,590
2010,M,3,38,532
2010,M,3,39,539
2010,M,3,40,188
2010,M,3,41,167
2010,M,3,42,44
2010,M,4,1,2
2010,M,4,3,100
2010,M,4,5,13
2010,M,4,6,32
2010,M,4,7,5
2010,M,4,8,16
2010,M,4,9,1
2010,M,4,11,2
2010,M,4,12,20
2010,M,4,13,70
2010,M,4,14,232
2010,M,4,15,611
2010,M,4,16,90
2010,M,4,20,38
2010,M,4,21,83
2010,M,4,22,602
2010,M,4,23,15
2010,M,4,24,107
2010,M,4,25,1
2010,M,4,26,33
2010,M,4,27,105
2010,M,4,28,96
2010,M,4,29,4
2010,M,4,30,17
2010,M,4,31,27
2010,M,4,33,8
2010,M,4,34,252
2010,M,4,36,339
2010,M,4,37,1549
2010,M,4,38,5170
2010,M,4,39,4014
2010,M,4,40,3776
2010,M,4,41,4078
2010,M,4,42,402
2010,M,5,1,10
2010,M,5,3,486
2010,M,5,5,72
2010,M,5,6,179
2010,M,5,7,38
2010,M,5,8,90
2010,M,5,9,1
2010,M,5,11,1
2010,M,5,12,34
2010,M,5,13,132
2010,M,5,14,255
2010,M,5,15,992
2010,M,5,16,345
2010,M,5,20,284
2010,M,5,21,789
2010,M,5,22,1149
2010,M,5,23,66
2010,M,5,24,268
2010,M,5,25,4
2010,M,5,26,116
2010,M,5,27,219
2010,M,5,28,170
2010,M,5,29,12
2010,M,5,30,308
2010,M,5,31,116
2010,M,5,33,6
2010,M,5,34,233
2010,M,5,36,597
2010,M,5,37,2600
2010,M,5,38,4355
2010,M,5,39,6578
2010,M,5,40,4651
2010,M,5,41,3585
2010,M,5,42,635
2010,M,6,1,17
2010,M,6,2,1
2010,M,6,3,1300
2010,M,6,5,232
2010,M,6,6,769
2010,M,6,7,281
2010,M,6,8,664
2010,M,6,9,13
2010,M,6,11,20
2010,M,6,12,236
2010,M,6,13,274
2010,M,6,14,357
2010,M,6,15,2316
2010,M,6,16,1062
2010,M,6,17,3
2010,M,6,20,1000
2010,M,6,21,4039
2010,M,6,22,2347
2010,M,6,23,238
2010,M,6,24,1035
2010,M,6,25,13
2010,M,6,26,290
2010,M,6,27,440
2010,M,6,28,335
2010,M,6,29,45
2010,M,6,30,1616
2010,M,6,31,396
2010,M,6,33,7
2010,M,6,34,251
2010,M,6,36,759
2010,M,6,37,5388
2010,M,6,38,3482
2010,M,6,39,6855
2010,M,6,40,5048
2010,M,6,41,1883
2010,M,6,42,630
2010,M,7,1,48
2010,M,7,3,2347
2010,M,7,5,724
2010,M,7,6,2838
2010,M,7,7,1739
2010,M,7,8,6654
2010,M,7,9,40
2010,M,7,11,497
2010,M,7,12,1320
2010,M,7,13,868
2010,M,7,14,765
2010,M,7,15,9797
2010,M,7,16,3533
2010,M,7,17,44
2010,M,7,20,2878
2010,M,7,21,17367
2010,M,7,22,5935
2010,M,7,23,852
2010,M,7,24,3314
2010,M,7,25,76
2010,M,7,26,690
2010,M,7,27,1091
2010,M,7,28,2057
2010,M,7,29,154
2010,M,7,30,5912
2010,M,7,31,1248
2010,M,7,33,1
2010,M,7,34,370
2010,M,7,36,1340
2010,M,7,37,15514
2010,M,7,38,4009
2010,M,7,39,9407
2010,M,7,40,6753
2010,M,7,41,1484
2010,M,7,42,786
2010,M,8,1,79
2010,M,8,2,6
2010,M,8,3,1396
2010,M,8,5,1351
2010,M,8,6,5606
2010,M,8,7,4328
2010,M,8,8,18476
2010,M,8,9,89
2010,M,8,11,2558
2010,M,8,12,3345
2010,M,8,13,1869
2010,M,8,14,1820
2010,M,8,15,21354
2010,M,8,16,7135
2010,M,8,17,322
2010,M,8,20,3877
2010,M,8,21,33843
2010,M,8,22,9897
2010,M,8,23,1661
2010,M,8,24,6132
2010,M,8,25,238
2010,M,8,26,1395
2010,M,8,27,2129
2010,M,8,28,7437
2010,M,8,29,264
2010,M,8,30,6963
2010,M,8,31,2890
2010,M,8,33,1
2010,M,8,34,402
